id,bowler,wickets,venue,batting_team
598028,S Kaul,0,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab
598028,M Morkel,1,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab
598028,A Nehra,2,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab
598028,UT Yadav,0,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab
598028,P Kumar,1,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils
598028,Azhar Mahmood,0,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils
598028,Sandeep Sharma,3,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils
598028,P Awana,1,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils
598028,PP Chawla,2,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils
598029,Harbhajan Singh,0,Eden Gardens,Kolkata Knight Riders
598029,MG Johnson,2,Eden Gardens,Kolkata Knight Riders
598029,SL Malinga,2,Eden Gardens,Kolkata Knight Riders
598029,PP Ojha,2,Eden Gardens,Kolkata Knight Riders
598029,KA Pollard,0,Eden Gardens,Kolkata Knight Riders
598029,YS Chahal,0,Eden Gardens,Kolkata Knight Riders
598029,L Balaji,0,Eden Gardens,Mumbai Indians
598029,Iqbal Abdulla,0,Eden Gardens,Mumbai Indians
598029,SP Narine,3,Eden Gardens,Mumbai Indians
598029,SMSM Senanayake,1,Eden Gardens,Mumbai Indians
598029,R Bhatia,1,Eden Gardens,Mumbai Indians
598030,MM Sharma,2,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,JO Holder,1,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,R Ashwin,1,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,CH Morris,0,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,DJ Bravo,2,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,RA Jadeja,0,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad
598030,DJG Sammy,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598030,I Sharma,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598030,DW Steyn,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598030,KV Sharma,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598030,A Mishra,3,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598030,A Ashish Reddy,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598031,L Balaji,1,Eden Gardens,Kings XI Punjab
598031,SMSM Senanayake,0,Eden Gardens,Kings XI Punjab
598031,SP Narine,1,Eden Gardens,Kings XI Punjab
598031,JH Kallis,2,Eden Gardens,Kings XI Punjab
598031,S Ladda,1,Eden Gardens,Kings XI Punjab
598031,R Bhatia,1,Eden Gardens,Kings XI Punjab
598031,P Kumar,0,Eden Gardens,Kolkata Knight Riders
598031,Azhar Mahmood,3,Eden Gardens,Kolkata Knight Riders
598031,BA Bhatt,0,Eden Gardens,Kolkata Knight Riders
598031,PP Chawla,0,Eden Gardens,Kolkata Knight Riders
598031,Harmeet Singh,1,Eden Gardens,Kolkata Knight Riders
598032,A Chandila,2,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,JP Faulkner,5,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,SR Watson,0,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,KK Cooper,1,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,SK Trivedi,0,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,STR Binny,1,Sawai Mansingh Stadium,Sunrisers Hyderabad
598032,DW Steyn,1,Sawai Mansingh Stadium,Rajasthan Royals
598032,I Sharma,0,Sawai Mansingh Stadium,Rajasthan Royals
598032,NLTC Perera,1,Sawai Mansingh Stadium,Rajasthan Royals
598032,DJG Sammy,0,Sawai Mansingh Stadium,Rajasthan Royals
598032,A Mishra,0,Sawai Mansingh Stadium,Rajasthan Royals
598032,KV Sharma,0,Sawai Mansingh Stadium,Rajasthan Royals
598033,R Rampaul,1,Wankhede Stadium,Mumbai Indians
598033,RP Singh,1,Wankhede Stadium,Mumbai Indians
598033,JD Unadkat,0,Wankhede Stadium,Mumbai Indians
598033,R Vinay Kumar,3,Wankhede Stadium,Mumbai Indians
598033,J Syed Mohammad,2,Wankhede Stadium,Mumbai Indians
598033,MG Johnson,0,Wankhede Stadium,Royal Challengers Bangalore
598033,SL Malinga,0,Wankhede Stadium,Royal Challengers Bangalore
598033,DS Kulkarni,3,Wankhede Stadium,Royal Challengers Bangalore
598033,Harbhajan Singh,2,Wankhede Stadium,Royal Challengers Bangalore
598033,DR Smith,2,Wankhede Stadium,Royal Challengers Bangalore
598033,KA Pollard,0,Wankhede Stadium,Royal Challengers Bangalore
598034,YK Pathan,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,Mohammed Shami,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,L Balaji,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,SP Narine,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,JH Kallis,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,R Bhatia,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598034,DP Nannes,0,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598034,MM Sharma,1,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598034,CH Morris,1,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598034,RA Jadeja,0,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598034,R Ashwin,0,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598034,DJ Bravo,2,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders
598035,B Kumar,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,KW Richardson,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,AB Dinda,3,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,R Sharma,1,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,LJ Wright,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,Yuvraj Singh,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,AM Nayar,1,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598035,IK Pathan,2,Shaheed Veer Narayan Singh International Stadium,Pune Warriors
598035,UT Yadav,2,Shaheed Veer Narayan Singh International Stadium,Pune Warriors
598035,M Morkel,0,Shaheed Veer Narayan Singh International Stadium,Pune Warriors
598035,A Nehra,0,Shaheed Veer Narayan Singh International Stadium,Pune Warriors
598035,S Nadeem,0,Shaheed Veer Narayan Singh International Stadium,Pune Warriors
598036,A Chandila,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,JP Faulkner,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,S Sreesanth,1,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,SR Watson,4,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,SK Trivedi,1,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,STR Binny,0,Sawai Mansingh Stadium,Royal Challengers Bangalore
598036,R Rampaul,2,Sawai Mansingh Stadium,Rajasthan Royals
598036,RP Singh,1,Sawai Mansingh Stadium,Rajasthan Royals
598036,R Vinay Kumar,2,Sawai Mansingh Stadium,Rajasthan Royals
598036,MC Henriques,1,Sawai Mansingh Stadium,Rajasthan Royals
598036,M Kartik,0,Sawai Mansingh Stadium,Rajasthan Royals
598036,JD Unadkat,0,Sawai Mansingh Stadium,Rajasthan Royals
598037,P Kumar,1,Wankhede Stadium,Mumbai Indians
598037,Azhar Mahmood,0,Wankhede Stadium,Mumbai Indians
598037,P Awana,0,Wankhede Stadium,Mumbai Indians
598037,MS Gony,1,Wankhede Stadium,Mumbai Indians
598037,PP Chawla,1,Wankhede Stadium,Mumbai Indians
598037,DJ Hussey,0,Wankhede Stadium,Mumbai Indians
598037,MG Johnson,2,Wankhede Stadium,Kings XI Punjab
598037,SL Malinga,1,Wankhede Stadium,Kings XI Punjab
598037,DS Kulkarni,2,Wankhede Stadium,Kings XI Punjab
598037,PP Ojha,2,Wankhede Stadium,Kings XI Punjab
598037,Harbhajan Singh,3,Wankhede Stadium,Kings XI Punjab
598037,KA Pollard,0,Wankhede Stadium,Kings XI Punjab
598038,R Sharma,1,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,B Kumar,0,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,KW Richardson,1,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,AB Dinda,0,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,AM Nayar,0,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,LJ Wright,1,Subrata Roy Sahara Stadium,Chennai Super Kings
598038,RA Jadeja,1,Subrata Roy Sahara Stadium,Pune Warriors
598038,JA Morkel,1,Subrata Roy Sahara Stadium,Pune Warriors
598038,MM Sharma,3,Subrata Roy Sahara Stadium,Pune Warriors
598038,CH Morris,2,Subrata Roy Sahara Stadium,Pune Warriors
598038,R Ashwin,1,Subrata Roy Sahara Stadium,Pune Warriors
598038,DJ Bravo,1,Subrata Roy Sahara Stadium,Pune Warriors
598039,KV Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
598039,DW Steyn,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
598039,I Sharma,2,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
598039,NLTC Perera,0,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
598039,A Mishra,2,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians
598039,MG Johnson,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,DS Kulkarni,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,Harbhajan Singh,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,SL Malinga,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,PP Ojha,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,RG Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598039,DR Smith,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598040,IK Pathan,2,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders
598040,A Nehra,1,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders
598040,UT Yadav,2,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders
598040,M Morkel,1,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders
598040,S Nadeem,1,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders
598040,B Lee,1,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598040,L Balaji,1,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598040,JH Kallis,1,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598040,SP Narine,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598040,R Bhatia,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598040,YK Pathan,0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils
598041,P Kumar,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,DJ Hussey,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,P Awana,2,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,PP Chawla,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,MS Gony,0,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,R Sathish,1,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings
598041,JA Morkel,0,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598041,MM Sharma,2,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598041,R Ashwin,1,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598041,CH Morris,0,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598041,SK Raina,0,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598041,DJ Bravo,3,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab
598042,B Kumar,0,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,BAW Mendis,0,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,TL Suman,1,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,AD Mathews,0,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,R Sharma,0,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,Yuvraj Singh,0,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,AB Dinda,2,Subrata Roy Sahara Stadium,Royal Challengers Bangalore
598042,M Kartik,2,Subrata Roy Sahara Stadium,Pune Warriors
598042,RP Singh,1,Subrata Roy Sahara Stadium,Pune Warriors
598042,MC Henriques,2,Subrata Roy Sahara Stadium,Pune Warriors
598042,R Vinay Kumar,3,Subrata Roy Sahara Stadium,Pune Warriors
598042,M Muralitharan,0,Subrata Roy Sahara Stadium,Pune Warriors
598042,CH Gayle,1,Subrata Roy Sahara Stadium,Pune Warriors
598043,S Narwal,0,Eden Gardens,Rajasthan Royals
598043,SMSM Senanayake,2,Eden Gardens,Rajasthan Royals
598043,Iqbal Abdulla,1,Eden Gardens,Rajasthan Royals
598043,JH Kallis,1,Eden Gardens,Rajasthan Royals
598043,SP Narine,1,Eden Gardens,Rajasthan Royals
598043,R Bhatia,1,Eden Gardens,Rajasthan Royals
598043,AA Chavan,1,Eden Gardens,Kolkata Knight Riders
598043,JP Faulkner,0,Eden Gardens,Kolkata Knight Riders
598043,SR Watson,1,Eden Gardens,Kolkata Knight Riders
598043,GB Hogg,0,Eden Gardens,Kolkata Knight Riders
598043,SK Trivedi,0,Eden Gardens,Kolkata Knight Riders
598043,STR Binny,0,Eden Gardens,Kolkata Knight Riders
598044,DW Steyn,2,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,I Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,NLTC Perera,2,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,DJG Sammy,3,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,KV Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,A Mishra,1,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
598044,IK Pathan,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598044,UT Yadav,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598044,A Nehra,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598044,J Botha,2,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598044,BMAJ Mendis,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598044,S Nadeem,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598045,Azhar Mahmood,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
598045,Sandeep Sharma,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598045,P Awana,3,M Chinnaswamy Stadium,Royal Challengers Bangalore
598045,PP Chawla,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598045,MS Gony,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598045,Z Khan,1,M Chinnaswamy Stadium,Kings XI Punjab
598045,MC Henriques,0,M Chinnaswamy Stadium,Kings XI Punjab
598045,JD Unadkat,1,M Chinnaswamy Stadium,Kings XI Punjab
598045,M Muralitharan,1,M Chinnaswamy Stadium,Kings XI Punjab
598045,R Vinay Kumar,0,M Chinnaswamy Stadium,Kings XI Punjab
598046,RA Jadeja,3,Wankhede Stadium,Mumbai Indians
598046,MM Sharma,0,Wankhede Stadium,Mumbai Indians
598046,CH Morris,0,Wankhede Stadium,Mumbai Indians
598046,DJ Bravo,1,Wankhede Stadium,Mumbai Indians
598046,B Laughlin,0,Wankhede Stadium,Mumbai Indians
598046,R Ashwin,1,Wankhede Stadium,Mumbai Indians
598046,MG Johnson,3,Wankhede Stadium,Chennai Super Kings
598046,P Suyal,1,Wankhede Stadium,Chennai Super Kings
598046,Harbhajan Singh,1,Wankhede Stadium,Chennai Super Kings
598046,SL Malinga,2,Wankhede Stadium,Chennai Super Kings
598046,PP Ojha,3,Wankhede Stadium,Chennai Super Kings
598047,A Chandila,0,Sawai Mansingh Stadium,Pune Warriors
598047,JP Faulkner,2,Sawai Mansingh Stadium,Pune Warriors
598047,SR Watson,0,Sawai Mansingh Stadium,Pune Warriors
598047,KK Cooper,1,Sawai Mansingh Stadium,Pune Warriors
598047,SK Trivedi,1,Sawai Mansingh Stadium,Pune Warriors
598047,STR Binny,0,Sawai Mansingh Stadium,Pune Warriors
598047,B Kumar,1,Sawai Mansingh Stadium,Rajasthan Royals
598047,K Upadhyay,0,Sawai Mansingh Stadium,Rajasthan Royals
598047,WD Parnell,3,Sawai Mansingh Stadium,Rajasthan Royals
598047,R Sharma,0,Sawai Mansingh Stadium,Rajasthan Royals
598047,Yuvraj Singh,0,Sawai Mansingh Stadium,Rajasthan Royals
598047,AD Mathews,1,Sawai Mansingh Stadium,Rajasthan Royals
598048,RP Singh,3,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,R Vinay Kumar,1,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,JD Unadkat,0,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,M Muralitharan,1,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,M Kartik,1,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,MC Henriques,0,M Chinnaswamy Stadium,Sunrisers Hyderabad
598048,GH Vihari,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,DW Steyn,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,I Sharma,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,NLTC Perera,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,A Mishra,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,A Ashish Reddy,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
598048,CL White,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
598049,SW Tait,0,Sawai Mansingh Stadium,Delhi Daredevils
598049,JP Faulkner,1,Sawai Mansingh Stadium,Delhi Daredevils
598049,SR Watson,1,Sawai Mansingh Stadium,Delhi Daredevils
598049,STR Binny,1,Sawai Mansingh Stadium,Delhi Daredevils
598049,PV Tambe,0,Sawai Mansingh Stadium,Delhi Daredevils
598049,SK Trivedi,1,Sawai Mansingh Stadium,Delhi Daredevils
598049,S Kaul,1,Sawai Mansingh Stadium,Rajasthan Royals
598049,UT Yadav,0,Sawai Mansingh Stadium,Rajasthan Royals
598049,M Morkel,0,Sawai Mansingh Stadium,Rajasthan Royals
598049,AB Agarkar,0,Sawai Mansingh Stadium,Rajasthan Royals
598049,P Negi,0,Sawai Mansingh Stadium,Rajasthan Royals
598049,BJ Rohrer,0,Sawai Mansingh Stadium,Rajasthan Royals
598050,L Balaji,0,Wankhede Stadium,Mumbai Indians
598050,R McLaren,3,Wankhede Stadium,Mumbai Indians
598050,SP Narine,1,Wankhede Stadium,Mumbai Indians
598050,JH Kallis,0,Wankhede Stadium,Mumbai Indians
598050,Iqbal Abdulla,1,Wankhede Stadium,Mumbai Indians
598050,R Bhatia,1,Wankhede Stadium,Mumbai Indians
598050,MG Johnson,2,Wankhede Stadium,Kolkata Knight Riders
598050,AN Ahmed,1,Wankhede Stadium,Kolkata Knight Riders
598050,PP Ojha,2,Wankhede Stadium,Kolkata Knight Riders
598050,SL Malinga,2,Wankhede Stadium,Kolkata Knight Riders
598050,Harbhajan Singh,3,Wankhede Stadium,Kolkata Knight Riders
598051,DW Steyn,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,I Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,NLTC Perera,3,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,KV Sharma,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,A Mishra,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,DJG Sammy,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
598051,MM Sharma,2,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,JO Holder,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,R Ashwin,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,SK Raina,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,CH Morris,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,DJ Bravo,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598051,RA Jadeja,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
598052,A Chandila,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,S Sreesanth,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,JP Faulkner,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,SR Watson,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,SK Trivedi,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,KK Cooper,3,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598052,P Kumar,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598052,Bipul Sharma,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598052,P Awana,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598052,PP Chawla,1,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598052,MS Gony,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598052,R Sathish,0,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals
598053,WD Parnell,0,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,K Upadhyay,0,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,B Kumar,3,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,Parvez Rasool,1,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,AD Mathews,0,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,MR Marsh,2,Subrata Roy Sahara Stadium,Kolkata Knight Riders
598053,Iqbal Abdulla,2,Subrata Roy Sahara Stadium,Pune Warriors
598053,L Balaji,3,Subrata Roy Sahara Stadium,Pune Warriors
598053,JH Kallis,2,Subrata Roy Sahara Stadium,Pune Warriors
598053,SP Narine,2,Subrata Roy Sahara Stadium,Pune Warriors
598053,RN ten Doeschate,0,Subrata Roy Sahara Stadium,Pune Warriors
598053,R Bhatia,1,Subrata Roy Sahara Stadium,Pune Warriors
598054,M Morkel,0,Feroz Shah Kotla,Royal Challengers Bangalore
598054,IK Pathan,1,Feroz Shah Kotla,Royal Challengers Bangalore
598054,S Kaul,1,Feroz Shah Kotla,Royal Challengers Bangalore
598054,UT Yadav,1,Feroz Shah Kotla,Royal Challengers Bangalore
598054,S Nadeem,1,Feroz Shah Kotla,Royal Challengers Bangalore
598054,R Rampaul,0,Feroz Shah Kotla,Delhi Daredevils
598054,MC Henriques,1,Feroz Shah Kotla,Delhi Daredevils
598054,JD Unadkat,5,Feroz Shah Kotla,Delhi Daredevils
598054,R Vinay Kumar,1,Feroz Shah Kotla,Delhi Daredevils
598054,M Kartik,0,Feroz Shah Kotla,Delhi Daredevils
598054,J Syed Mohammad,0,Feroz Shah Kotla,Delhi Daredevils
598054,CH Gayle,0,Feroz Shah Kotla,Delhi Daredevils
598055,MG Johnson,2,Subrata Roy Sahara Stadium,Pune Warriors
598055,AN Ahmed,2,Subrata Roy Sahara Stadium,Pune Warriors
598055,SL Malinga,2,Subrata Roy Sahara Stadium,Pune Warriors
598055,PP Ojha,0,Subrata Roy Sahara Stadium,Pune Warriors
598055,Harbhajan Singh,2,Subrata Roy Sahara Stadium,Pune Warriors
598055,GJ Maxwell,0,Subrata Roy Sahara Stadium,Pune Warriors
598055,AB Dinda,2,Subrata Roy Sahara Stadium,Mumbai Indians
598055,B Kumar,0,Subrata Roy Sahara Stadium,Mumbai Indians
598055,KW Richardson,1,Subrata Roy Sahara Stadium,Mumbai Indians
598055,BAW Mendis,1,Subrata Roy Sahara Stadium,Mumbai Indians
598055,Yuvraj Singh,1,Subrata Roy Sahara Stadium,Mumbai Indians
598055,Parvez Rasool,0,Subrata Roy Sahara Stadium,Mumbai Indians
598056,P Kumar,0,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
598056,P Awana,1,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
598056,Harmeet Singh,2,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
598056,Sandeep Sharma,3,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
598056,PP Chawla,1,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
598056,DW Steyn,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,I Sharma,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,NLTC Perera,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,GH Vihari,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,DJG Sammy,6,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,KV Sharma,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598056,A Mishra,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
598057,SMSM Senanayake,1,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,L Balaji,2,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,SP Narine,4,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,JH Kallis,2,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,RN ten Doeschate,0,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,YK Pathan,0,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,R Bhatia,0,JSCA International Stadium Complex,Royal Challengers Bangalore
598057,R Rampaul,1,JSCA International Stadium Complex,Kolkata Knight Riders
598057,A Mithun,1,JSCA International Stadium Complex,Kolkata Knight Riders
598057,JD Unadkat,0,JSCA International Stadium Complex,Kolkata Knight Riders
598057,R Vinay Kumar,2,JSCA International Stadium Complex,Kolkata Knight Riders
598057,M Kartik,1,JSCA International Stadium Complex,Kolkata Knight Riders
598058,VS Malik,0,Sawai Mansingh Stadium,Chennai Super Kings
598058,JP Faulkner,0,Sawai Mansingh Stadium,Chennai Super Kings
598058,SR Watson,1,Sawai Mansingh Stadium,Chennai Super Kings
598058,SK Trivedi,0,Sawai Mansingh Stadium,Chennai Super Kings
598058,KK Cooper,2,Sawai Mansingh Stadium,Chennai Super Kings
598058,STR Binny,1,Sawai Mansingh Stadium,Chennai Super Kings
598058,MM Sharma,1,Sawai Mansingh Stadium,Rajasthan Royals
598058,JO Holder,2,Sawai Mansingh Stadium,Rajasthan Royals
598058,CH Morris,1,Sawai Mansingh Stadium,Rajasthan Royals
598058,DJ Bravo,1,Sawai Mansingh Stadium,Rajasthan Royals
598058,R Ashwin,0,Sawai Mansingh Stadium,Rajasthan Royals
