id,batsman,batsman_runs,bowling_team,Venue,runs_in_powerplay,runs_in_death,Innings,Bowler,Bowler_Type
335997,DJ Hussey,17,Mumbai Indians,Eden Gardens,0,0,1,ST Jayasuriya,Left arm leg spin
335997,Mohammad Hafeez,2,Mumbai Indians,Eden Gardens,0,0,1,ST Jayasuriya,Left arm leg spin
335997,AB Agarkar,2,Mumbai Indians,Eden Gardens,0,1,1,ST Jayasuriya,Left arm leg spin
335997,LR Shukla,40,Mumbai Indians,Eden Gardens,0,31,1,not out,Not Out
335997,M Kartik,10,Mumbai Indians,Eden Gardens,0,10,1,CRD Fernando,Right arm medium pace
335997,AM Rahane,4,Kolkata Knight Riders,Eden Gardens,4,0,2,AB Agarkar,Right arm medium pace
335997,ST Jayasuriya,18,Kolkata Knight Riders,Eden Gardens,18,0,2,I Sharma,Right arm medium pace
335997,MK Pandey,0,Kolkata Knight Riders,Eden Gardens,0,0,2,AB Dinda,Right arm medium pace
335997,RV Uthappa,37,Kolkata Knight Riders,Eden Gardens,5,7,2,not out,Not Out
335997,DJ Bravo,64,Kolkata Knight Riders,Eden Gardens,8,20,2,not out,Not Out
335998,G Gambhir,86,Royal Challengers Bangalore,Feroz Shah Kotla,27,12,1,Z Khan,Left arm medium pace
335998,V Sehwag,24,Royal Challengers Bangalore,Feroz Shah Kotla,24,0,1,not out,Not Out
335998,S Dhawan,50,Royal Challengers Bangalore,Feroz Shah Kotla,4,0,1,JH Kallis,Right arm medium pace
335998,Shoaib Malik,6,Royal Challengers Bangalore,Feroz Shah Kotla,0,6,1,DW Steyn,Right arm medium pace
335998,KD Karthik,2,Royal Challengers Bangalore,Feroz Shah Kotla,0,2,1,JH Kallis,Right arm medium pace
335998,MK Tiwary,11,Royal Challengers Bangalore,Feroz Shah Kotla,0,11,1,not out,Not Out
335998,R Bhatia,8,Royal Challengers Bangalore,Feroz Shah Kotla,0,8,1,not out,Not Out
335998,P Kumar,6,Delhi Daredevils,Feroz Shah Kotla,6,0,2,GD McGrath,Right arm medium pace
335998,LRPL Taylor,29,Delhi Daredevils,Feroz Shah Kotla,29,0,2,GD McGrath,Right arm medium pace
335998,W Jaffer,10,Delhi Daredevils,Feroz Shah Kotla,10,0,2,GD McGrath,Right arm medium pace
335998,JH Kallis,54,Delhi Daredevils,Feroz Shah Kotla,6,14,2,DL Vettori,Left arm off spin
335998,R Dravid,38,Delhi Daredevils,Feroz Shah Kotla,2,0,2,GD McGrath,Right arm medium pace
335998,MV Boucher,31,Delhi Daredevils,Feroz Shah Kotla,0,31,2,not out,Not Out
335998,V Kohli,1,Delhi Daredevils,Feroz Shah Kotla,0,1,2,not out,Not Out
335999,AC Gilchrist,6,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",6,0,1,IK Pathan,Left arm medium pace
335999,VVS Laxman,48,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",37,0,1,PP Chawla,Right arm leg spin
335999,HH Gibbs,7,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",5,0,1,PP Chawla,Right arm leg spin
335999,RG Sharma,76,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,46,1,not out,Not Out
335999,Shahid Afridi,13,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,0,1,Gagandeep Singh,Right arm medium pace
335999,Y Venugopal Rao,1,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,0,1,PP Chawla,Right arm leg spin
335999,SB Bangar,3,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,0,1,PP Chawla,Right arm leg spin
335999,DNT Zoysa,1,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,0,1,S Sreesanth,Right arm medium pace
335999,D Kalyankrishna,3,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,3,1,IK Pathan,Left arm medium pace
335999,RP Singh,2,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,2,1,not out,Not Out
335999,SE Marsh,84,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",26,22,2,not out,Not Out
335999,RR Sarwan,15,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",15,0,2,not out,Not Out
335999,KC Sangakkara,3,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,0,2,D Kalyankrishna,Right arm medium pace
335999,Yuvraj Singh,14,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,0,2,DNT Zoysa,Left arm medium pace
335999,DPMD Jayawardene,45,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,13,2,not out,Not Out
336000,GC Smith,2,Kolkata Knight Riders,Sawai Mansingh Stadium,2,0,1,I Sharma,Right arm medium pace
336000,SA Asnodkar,60,Kolkata Knight Riders,Sawai Mansingh Stadium,24,0,1,Umar Gul,Right arm medium pace
336000,M Kaif,21,Kolkata Knight Riders,Sawai Mansingh Stadium,14,0,1,AB Agarkar,Right arm medium pace
336000,YK Pathan,55,Kolkata Knight Riders,Sawai Mansingh Stadium,0,18,1,Umar Gul,Right arm medium pace
336000,SR Watson,0,Kolkata Knight Riders,Sawai Mansingh Stadium,0,0,1,Umar Gul,Right arm medium pace
336000,RA Jadeja,33,Kolkata Knight Riders,Sawai Mansingh Stadium,0,18,1,LR Shukla,Right arm medium pace
336000,SK Warne,7,Kolkata Knight Riders,Sawai Mansingh Stadium,0,7,1,Umar Gul,Right arm medium pace
336000,Sohail Tanvir,3,Kolkata Knight Riders,Sawai Mansingh Stadium,0,3,1,not out,Not Out
336000,M Rawat,1,Kolkata Knight Riders,Sawai Mansingh Stadium,0,1,1,not out,Not Out
336000,Salman Butt,7,Rajasthan Royals,Sawai Mansingh Stadium,7,0,2,Sohail Tanvir,Left arm medium pace
336000,SC Ganguly,51,Rajasthan Royals,Sawai Mansingh Stadium,17,0,2,SK Warne,Right arm leg spin
336000,AB Agarkar,20,Rajasthan Royals,Sawai Mansingh Stadium,20,0,2,SR Watson,Right arm medium pace
336000,BJ Hodge,1,Rajasthan Royals,Sawai Mansingh Stadium,1,0,2,not out,Not Out
336000,DJ Hussey,42,Rajasthan Royals,Sawai Mansingh Stadium,0,9,2,SK Trivedi,Right arm medium pace
336000,LR Shukla,2,Rajasthan Royals,Sawai Mansingh Stadium,0,0,2,YK Pathan,Right arm off spin
336000,DB Das,11,Rajasthan Royals,Sawai Mansingh Stadium,0,7,2,Sohail Tanvir,Left arm medium pace
336000,WP Saha,1,Rajasthan Royals,Sawai Mansingh Stadium,0,1,2,SK Trivedi,Right arm medium pace
336000,Umar Gul,2,Rajasthan Royals,Sawai Mansingh Stadium,0,2,2,Sohail Tanvir,Left arm medium pace
336000,AB Dinda,1,Rajasthan Royals,Sawai Mansingh Stadium,0,1,2,SR Watson,Right arm medium pace
336000,I Sharma,1,Rajasthan Royals,Sawai Mansingh Stadium,0,1,2,not out,Not Out
336001,PA Patel,21,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",19,0,1,V Sehwag,Right arm off spin
336001,SP Fleming,13,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",13,0,1,VY Mahesh,Right arm medium pace
336001,S Vidyut,54,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",12,0,1,GD McGrath,Right arm medium pace
336001,MS Dhoni,32,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,4,1,Mohammad Asif,Right arm medium pace
336001,JA Morkel,28,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,24,1,R Bhatia,Right arm medium pace
336001,SK Raina,3,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,3,1,not out,Not Out
336001,S Badrinath,11,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",0,11,1,not out,Not Out
336001,G Gambhir,50,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",24,0,2,MS Gony,Right arm medium pace
336001,V Sehwag,71,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",38,0,2,Joginder Sharma,Right arm medium pace
336001,AB de Villiers,26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,11,2,not out,Not Out
336001,S Dhawan,19,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,18,2,not out,Not Out
336002,AC Gilchrist,46,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",17,0,1,R Vinay Kumar,Right arm medium pace
336002,HH Gibbs,47,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",15,0,1,A Kumble,Right arm leg spin
336002,RG Sharma,17,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,0,1,R Vinay Kumar,Right arm medium pace
336002,LPC Silva,0,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,0,1,V Kohli,Right arm medium pace
336002,Y Venugopal Rao,26,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,24,1,R Vinay Kumar,Right arm medium pace
336002,DB Ravi Teja,7,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,7,1,V Kohli,Right arm medium pace
336002,AS Yadav,8,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,8,1,DW Steyn,Right arm medium pace
336002,WPUJC Vaas,0,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,0,1,not out,Not Out
336002,RP Singh,1,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",0,1,1,DW Steyn,Right arm medium pace
336002,JH Kallis,31,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",30,0,2,SB Bangar,Right arm medium pace
336002,W Jaffer,5,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",5,0,2,not out,Not Out
336002,Misbah-ul-Haq,34,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",6,0,2,DB Ravi Teja,Right arm leg spin
336002,R Dravid,31,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,12,2,SB Bangar,Right arm medium pace
336002,CL White,31,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,16,2,not out,Not Out
336002,V Kohli,9,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,9,2,WPUJC Vaas,Left arm medium pace
336002,B Akhil,27,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",0,27,2,not out,Not Out
336003,SE Marsh,40,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",18,0,1,DJ Hussey,Right arm off spin
336003,JR Hopes,18,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",18,0,1,AB Dinda,Right arm medium pace
336003,KC Sangakkara,28,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",10,16,1,Umar Gul,Right arm medium pace
336003,Yuvraj Singh,17,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,Mohammad Hafeez,Right arm off spin
336003,DPMD Jayawardene,10,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,Umar Gul,Right arm medium pace
336003,K Goel,6,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,DJ Hussey,Right arm off spin
336003,IK Pathan,24,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,18,1,not out,Not Out
336003,PP Chawla,21,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,21,1,not out,Not Out
336003,Mohammad Hafeez,13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",13,0,2,IK Pathan,Left arm medium pace
336003,SC Ganguly,5,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",5,0,2,S Sreesanth,Right arm medium pace
336003,BJ Hodge,1,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,0,2,IK Pathan,Left arm medium pace
336003,DB Das,5,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",5,0,2,S Sreesanth,Right arm medium pace
336003,LR Shukla,7,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,0,2,VRV Singh,Right arm medium pace
336003,DJ Hussey,71,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,32,2,Gagandeep Singh,Right arm medium pace
336003,WP Saha,59,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,34,2,not out,Not Out
336003,AB Agarkar,1,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,1,2,not out,Not Out
336004,YV Takawale,14,Delhi Daredevils,Dr DY Patil Sports Academy,14,0,1,VY Mahesh,Right arm medium pace
336004,ST Jayasuriya,34,Delhi Daredevils,Dr DY Patil Sports Academy,34,0,1,VY Mahesh,Right arm medium pace
336004,DJ Thornely,30,Delhi Daredevils,Dr DY Patil Sports Academy,0,0,1,R Bhatia,Right arm medium pace
336004,RV Uthappa,22,Delhi Daredevils,Dr DY Patil Sports Academy,0,0,1,PJ Sangwan,Left arm medium pace
336004,DJ Bravo,2,Delhi Daredevils,Dr DY Patil Sports Academy,0,0,1,Shoaib Malik,Right arm off spin
336004,AM Nayar,2,Delhi Daredevils,Dr DY Patil Sports Academy,0,0,1,V Sehwag,Right arm off spin
336004,SM Pollock,33,Delhi Daredevils,Dr DY Patil Sports Academy,0,33,1,VY Mahesh,Right arm medium pace
336004,SS Tiwary,9,Delhi Daredevils,Dr DY Patil Sports Academy,0,9,1,Mohammad Asif,Right arm medium pace
336004,RR Raje,6,Delhi Daredevils,Dr DY Patil Sports Academy,0,6,1,not out,Not Out
336004,G Gambhir,1,Mumbai Indians,Dr DY Patil Sports Academy,1,0,2,A Nehra,Left arm medium pace
336004,V Sehwag,40,Mumbai Indians,Dr DY Patil Sports Academy,14,0,2,DJ Thornely,Right arm medium pace
336004,S Dhawan,1,Mumbai Indians,Dr DY Patil Sports Academy,1,0,2,SM Pollock,Right arm medium pace
336004,AB de Villiers,21,Mumbai Indians,Dr DY Patil Sports Academy,21,0,2,not out,Not Out
336004,Shoaib Malik,24,Mumbai Indians,Dr DY Patil Sports Academy,0,0,2,SM Pollock,Right arm medium pace
336004,KD Karthik,28,Mumbai Indians,Dr DY Patil Sports Academy,0,4,2,DJ Bravo,Right arm medium pace
336004,R Bhatia,9,Mumbai Indians,Dr DY Patil Sports Academy,0,8,2,A Nehra,Left arm medium pace
336004,PJ Sangwan,2,Mumbai Indians,Dr DY Patil Sports Academy,0,2,2,A Nehra,Left arm medium pace
336004,VY Mahesh,3,Mumbai Indians,Dr DY Patil Sports Academy,0,3,2,not out,Not Out
336004,Mohammad Asif,0,Mumbai Indians,Dr DY Patil Sports Academy,0,0,2,DS Kulkarni,Right arm medium pace
336004,GD McGrath,0,Mumbai Indians,Dr DY Patil Sports Academy,0,0,2,DS Kulkarni,Right arm medium pace
336005,PA Patel,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,1,Sohail Tanvir,Left arm medium pace
336005,S Vidyut,5,Rajasthan Royals,Sawai Mansingh Stadium,5,0,1,Sohail Tanvir,Left arm medium pace
336005,SP Fleming,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,1,Sohail Tanvir,Left arm medium pace
336005,SK Raina,27,Rajasthan Royals,Sawai Mansingh Stadium,12,0,1,MM Patel,Right arm medium pace
336005,S Badrinath,15,Rajasthan Royals,Sawai Mansingh Stadium,15,0,1,SR Watson,Right arm medium pace
336005,MS Dhoni,1,Rajasthan Royals,Sawai Mansingh Stadium,0,0,1,SK Warne,Right arm leg spin
336005,JA Morkel,42,Rajasthan Royals,Sawai Mansingh Stadium,0,5,1,Sohail Tanvir,Left arm medium pace
336005,Joginder Sharma,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,1,MM Patel,Right arm medium pace
336005,MS Gony,1,Rajasthan Royals,Sawai Mansingh Stadium,0,1,1,not out,Not Out
336005,M Muralitharan,0,Rajasthan Royals,Sawai Mansingh Stadium,0,0,1,Sohail Tanvir,Left arm medium pace
336005,M Ntini,11,Rajasthan Royals,Sawai Mansingh Stadium,0,11,1,Sohail Tanvir,Left arm medium pace
336005,GC Smith,35,Chennai Super Kings,Sawai Mansingh Stadium,22,0,2,not out,Not Out
336005,SA Asnodkar,32,Chennai Super Kings,Sawai Mansingh Stadium,20,0,2,S Vidyut,Right arm medium pace
336005,YK Pathan,8,Chennai Super Kings,Sawai Mansingh Stadium,0,0,2,M Muralitharan,Right arm off spin
336005,SR Watson,14,Chennai Super Kings,Sawai Mansingh Stadium,0,0,2,not out,Not Out
336006,W Jaffer,0,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,S Sreesanth,Right arm medium pace
336006,CL White,0,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,S Sreesanth,Right arm medium pace
336006,JH Kallis,0,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,not out,Not Out
336006,V Kohli,34,Kings XI Punjab,M Chinnaswamy Stadium,13,0,1,IK Pathan,Left arm medium pace
336006,R Dravid,66,Kings XI Punjab,M Chinnaswamy Stadium,10,21,1,VRV Singh,Right arm medium pace
336006,Misbah-ul-Haq,8,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,PP Chawla,Right arm leg spin
336006,P Kumar,0,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,PP Chawla,Right arm leg spin
336006,DT Patil,4,Kings XI Punjab,M Chinnaswamy Stadium,0,4,1,not out,Not Out
336006,Z Khan,0,Kings XI Punjab,M Chinnaswamy Stadium,0,0,1,PP Chawla,Right arm leg spin
336006,A Kumble,3,Kings XI Punjab,M Chinnaswamy Stadium,0,3,1,not out,Not Out
336006,DW Steyn,1,Kings XI Punjab,M Chinnaswamy Stadium,0,1,1,not out,Not Out
336006,SE Marsh,39,Royal Challengers Bangalore,M Chinnaswamy Stadium,11,0,2,Z Khan,Left arm medium pace
336006,JR Hopes,5,Royal Challengers Bangalore,M Chinnaswamy Stadium,5,0,2,Z Khan,Left arm medium pace
336006,RR Sarwan,31,Royal Challengers Bangalore,M Chinnaswamy Stadium,27,0,2,P Kumar,Right arm medium pace
336006,Yuvraj Singh,1,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,0,2,P Kumar,Right arm medium pace
336006,DPMD Jayawardene,17,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,2,2,not out,Not Out
336006,IK Pathan,17,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,14,2,not out,Not Out
336007,PA Patel,4,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4,0,1,DP Vijaykumar,Right arm medium pace
336007,S Anirudha,1,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",1,0,1,RP Singh,Left arm medium pace
336007,SP Fleming,14,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",14,0,1,SB Styris,Right arm medium pace
336007,SK Raina,32,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",7,0,1,SB Bangar,Right arm medium pace
336007,S Badrinath,0,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,0,1,Shahid Afridi,Right arm leg spin
336007,MS Dhoni,23,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,0,1,PP Ojha,Left arm off spin
336007,JA Morkel,29,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,26,1,not out,Not Out
336007,Joginder Sharma,16,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,16,1,RP Singh,Left arm medium pace
336007,MS Gony,15,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",0,15,1,not out,Not Out
336007,AC Gilchrist,54,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",37,0,2,JA Morkel,Right arm medium pace
336007,HH Gibbs,10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,0,2,MS Gony,Right arm medium pace
336007,SB Styris,36,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,10,2,not out,Not Out
336007,RG Sharma,23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,2,2,M Muralitharan,Right arm off spin
336007,Shahid Afridi,20,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",0,20,2,not out,Not Out
336008,GC Smith,5,Mumbai Indians,Dr DY Patil Sports Academy,5,0,1,SM Pollock,Right arm medium pace
336008,SA Asnodkar,39,Mumbai Indians,Dr DY Patil Sports Academy,22,0,1,RR Raje,Right arm medium pace
336008,YK Pathan,1,Mumbai Indians,Dr DY Patil Sports Academy,1,0,1,A Nehra,Left arm medium pace
336008,SR Watson,32,Mumbai Indians,Dr DY Patil Sports Academy,20,0,1,DJ Bravo,Right arm medium pace
336008,M Kaif,4,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,RR Raje,Right arm medium pace
336008,RA Jadeja,0,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,DS Kulkarni,Right arm medium pace
336008,SK Warne,7,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,DS Kulkarni,Right arm medium pace
336008,Sohail Tanvir,6,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,A Nehra,Left arm medium pace
336008,M Rawat,1,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,A Nehra,Left arm medium pace
336008,SK Trivedi,1,Mumbai Indians,Dr DY Patil Sports Academy,0,1,1,DJ Bravo,Right arm medium pace
336008,MM Patel,0,Mumbai Indians,Dr DY Patil Sports Academy,0,0,1,not out,Not Out
336008,YV Takawale,27,Rajasthan Royals,Dr DY Patil Sports Academy,18,0,2,SK Warne,Right arm leg spin
336008,ST Jayasuriya,18,Rajasthan Royals,Dr DY Patil Sports Academy,12,0,2,SR Watson,Right arm medium pace
336008,RV Uthappa,34,Rajasthan Royals,Dr DY Patil Sports Academy,0,0,2,not out,Not Out
336008,DJ Bravo,1,Rajasthan Royals,Dr DY Patil Sports Academy,0,0,2,SR Watson,Right arm medium pace
336008,AM Nayar,12,Rajasthan Royals,Dr DY Patil Sports Academy,0,0,2,not out,Not Out
336009,G Gambhir,80,Chennai Super Kings,Feroz Shah Kotla,20,12,1,L Balaji,Right arm medium pace
336009,V Sehwag,23,Chennai Super Kings,Feroz Shah Kotla,23,0,1,MS Gony,Right arm medium pace
336009,AB de Villiers,0,Chennai Super Kings,Feroz Shah Kotla,0,0,1,JA Morkel,Right arm medium pace
336009,S Dhawan,59,Chennai Super Kings,Feroz Shah Kotla,4,28,1,JA Morkel,Right arm medium pace
336009,Shoaib Malik,2,Chennai Super Kings,Feroz Shah Kotla,0,2,1,L Balaji,Right arm medium pace
336009,KD Karthik,6,Chennai Super Kings,Feroz Shah Kotla,0,6,1,not out,Not Out
336009,MK Tiwary,5,Chennai Super Kings,Feroz Shah Kotla,0,5,1,not out,Not Out
336009,S Vidyut,40,Delhi Daredevils,Feroz Shah Kotla,40,0,2,PJ Sangwan,Left arm medium pace
336009,SP Fleming,44,Delhi Daredevils,Feroz Shah Kotla,18,0,2,Mohammad Asif,Right arm medium pace
336009,MS Dhoni,33,Delhi Daredevils,Feroz Shah Kotla,0,15,2,VY Mahesh,Right arm medium pace
336009,SK Raina,1,Delhi Daredevils,Feroz Shah Kotla,0,0,2,PJ Sangwan,Left arm medium pace
336009,JA Morkel,30,Delhi Daredevils,Feroz Shah Kotla,0,0,2,GD McGrath,Right arm medium pace
336009,CK Kapugedera,8,Delhi Daredevils,Feroz Shah Kotla,0,7,2,VY Mahesh,Right arm medium pace
336009,MS Gony,13,Delhi Daredevils,Feroz Shah Kotla,0,13,2,not out,Not Out
336009,S Badrinath,8,Delhi Daredevils,Feroz Shah Kotla,0,8,2,not out,Not Out
336010,A Chopra,2,Royal Challengers Bangalore,Eden Gardens,2,0,1,DW Steyn,Right arm medium pace
336010,BJ Hodge,10,Royal Challengers Bangalore,Eden Gardens,10,0,1,Z Khan,Left arm medium pace
336010,SC Ganguly,20,Royal Challengers Bangalore,Eden Gardens,16,0,1,R Vinay Kumar,Right arm medium pace
336010,DJ Hussey,26,Royal Challengers Bangalore,Eden Gardens,11,0,1,A Kumble,Right arm leg spin
336010,T Taibu,15,Royal Challengers Bangalore,Eden Gardens,0,0,1,DW Steyn,Right arm medium pace
336010,LR Shukla,11,Royal Challengers Bangalore,Eden Gardens,0,0,1,DW Steyn,Right arm medium pace
336010,M Kartik,17,Royal Challengers Bangalore,Eden Gardens,0,0,1,P Kumar,Right arm medium pace
336010,WP Saha,17,Royal Challengers Bangalore,Eden Gardens,0,7,1,not out,Not Out
336010,Umar Gul,6,Royal Challengers Bangalore,Eden Gardens,0,6,1,not out,Not Out
336010,J Arunkumar,22,Kolkata Knight Riders,Eden Gardens,22,0,2,Umar Gul,Right arm medium pace
336010,S Chanderpaul,7,Kolkata Knight Riders,Eden Gardens,7,0,2,I Sharma,Right arm medium pace
