id,bowler,is_wicket,Bowler_Type
598032,A Mishra,0,Right_leg
598032,DJG Sammy,0,Right_medium
598032,DW Steyn,1,Right_medium
598032,I Sharma,0,Right_medium
598032,JP Faulkner,5,Left_medium
598032,KK Cooper,1,Right_medium
598032,KV Sharma,0,Right_leg
598032,NLTC Perera,1,Right_medium
598032,SK Trivedi,0,Right_medium
598032,SR Watson,0,Right_medium
598032,STR Binny,1,Right_medium
598033,DR Smith,2,Right_medium
598033,DS Kulkarni,3,Right_medium
598033,Harbhajan Singh,2,Right_off
598033,J Syed Mohammad,2,Left_off
598033,JD Unadkat,0,Left_medium
598033,KA Pollard,0,Right_medium
598033,MG Johnson,0,Left_medium
598033,R Rampaul,1,Right_medium
598033,R Vinay Kumar,3,Right_medium
598033,RP Singh,1,Left_medium
598033,SL Malinga,0,Right_medium
598034,CH Morris,1,Right_medium
598034,DJ Bravo,2,Right_medium
598034,DP Nannes,0,Left_medium
598034,JH Kallis,0,Right_medium
598034,L Balaji,1,Right_medium
598034,MM Sharma,1,Right_medium
598034,Mohammed Shami,0,Right_medium
598034,R Ashwin,0,Right_off
598034,R Bhatia,1,Right_medium
598034,RA Jadeja,0,Left_leg
598034,SP Narine,1,Right_off
598034,YK Pathan,0,Right_off
598035,A Nehra,0,Left_medium
598035,AB Dinda,3,Right_medium
598035,AM Nayar,1,Right_medium
598035,B Kumar,0,Right_medium
598035,IK Pathan,2,Left_medium
598035,KW Richardson,0,Right_medium
598035,LJ Wright,0,Right_medium
598035,M Morkel,0,Right_medium
598035,R Sharma,1,Right_off
598035,S Nadeem,0,Left_leg
598035,UT Yadav,2,Right_medium
598035,Yuvraj Singh,0,Left_leg
598036,A Chandila,0,Right_off
598036,JD Unadkat,0,Left_medium
598036,JP Faulkner,0,Left_medium
598036,M Kartik,0,Left_off
598036,MC Henriques,1,Right_medium
598036,R Rampaul,2,Right_medium
598036,R Vinay Kumar,2,Right_medium
598036,RP Singh,1,Left_medium
598036,S Sreesanth,1,Right_medium
598036,SK Trivedi,1,Right_medium
598036,SR Watson,4,Right_medium
598036,STR Binny,0,Right_medium
598037,Azhar Mahmood,0,Right_medium
598037,DJ Hussey,0,Right_off
598037,DS Kulkarni,2,Right_medium
598037,Harbhajan Singh,3,Right_off
598037,KA Pollard,0,Right_medium
598037,MG Johnson,2,Left_medium
598037,MS Gony,1,Right_medium
598037,P Awana,0,Right_medium
598037,P Kumar,1,Right_medium
598037,PP Chawla,1,Right_leg
598037,PP Ojha,2,Left_off
598037,SL Malinga,1,Right_medium
598038,AB Dinda,0,Right_medium
598038,AM Nayar,0,Right_medium
598038,B Kumar,0,Right_medium
598038,CH Morris,2,Right_medium
598038,DJ Bravo,1,Right_medium
598038,JA Morkel,1,Right_medium
598038,KW Richardson,1,Right_medium
598038,LJ Wright,1,Right_medium
598038,MM Sharma,3,Right_medium
598038,R Ashwin,1,Right_off
598038,R Sharma,1,Right_off
598038,RA Jadeja,1,Left_leg
598039,A Mishra,2,Right_leg
598039,DR Smith,0,Right_medium
598039,DS Kulkarni,1,Right_medium
598039,DW Steyn,0,Right_medium
598039,Harbhajan Singh,1,Right_off
598039,I Sharma,2,Right_medium
598039,KV Sharma,0,Right_leg
598039,MG Johnson,1,Left_medium
598039,NLTC Perera,0,Right_medium
598039,PP Ojha,0,Left_off
598039,RG Sharma,0,Right_off
598039,SL Malinga,0,Right_medium
598040,A Nehra,1,Left_medium
598040,B Lee,1,Right_medium
598040,IK Pathan,2,Left_medium
598040,JH Kallis,1,Right_medium
598040,L Balaji,1,Right_medium
598040,M Morkel,1,Right_medium
598040,R Bhatia,0,Right_medium
598040,S Nadeem,1,Left_leg
598040,SP Narine,0,Right_off
598040,UT Yadav,2,Right_medium
598040,YK Pathan,0,Right_off
598041,CH Morris,0,Right_medium
598041,DJ Bravo,3,Right_medium
598041,DJ Hussey,0,Right_off
598041,JA Morkel,0,Right_medium
598041,MM Sharma,2,Right_medium
598041,MS Gony,0,Right_medium
598041,P Awana,2,Right_medium
598041,P Kumar,0,Right_medium
598041,PP Chawla,1,Right_leg
598041,R Ashwin,1,Right_off
598041,R Sathish,1,Right_medium
598041,SK Raina,0,Right_off
598042,AB Dinda,2,Right_medium
598042,AD Mathews,0,Right_medium
598042,B Kumar,0,Right_medium
598042,BAW Mendis,0,Right_off
598042,CH Gayle,1,Right_off
598042,M Kartik,2,Left_off
598042,M Muralitharan,0,Right_off
598042,MC Henriques,2,Right_medium
598042,R Sharma,0,Right_off
598042,R Vinay Kumar,3,Right_medium
598042,RP Singh,1,Left_medium
598042,TL Suman,1,Right_off
598042,Yuvraj Singh,0,Left_leg
598043,AA Chavan,1,Left_off
598043,GB Hogg,0,Left_off
598043,Iqbal Abdulla,1,Left_off
598043,JH Kallis,1,Right_medium
598043,JP Faulkner,0,Left_medium
598043,R Bhatia,1,Right_medium
598043,S Narwal,0,Right_medium
598043,SK Trivedi,0,Right_medium
598043,SMSM Senanayake,2,Right_off
598043,SP Narine,1,Right_off
598043,SR Watson,1,Right_medium
598043,STR Binny,0,Right_medium
598044,A Mishra,1,Right_leg
598044,A Nehra,1,Left_medium
598044,BMAJ Mendis,1,Right_leg
598044,DJG Sammy,3,Right_medium
598044,DW Steyn,2,Right_medium
598044,I Sharma,1,Right_medium
598044,IK Pathan,0,Left_medium
598044,J Botha,2,Right_off
598044,KV Sharma,1,Right_leg
598044,NLTC Perera,2,Right_medium
598044,S Nadeem,0,Left_leg
598044,UT Yadav,0,Right_medium
598045,Azhar Mahmood,2,Right_medium
598045,JD Unadkat,1,Left_medium
598045,M Muralitharan,1,Right_off
598045,MC Henriques,0,Right_medium
598045,MS Gony,0,Right_medium
598045,P Awana,3,Right_medium
598045,PP Chawla,0,Right_leg
598045,R Vinay Kumar,0,Right_medium
598045,Sandeep Sharma,0,Right_medium
598045,Z Khan,1,Left_medium
598046,B Laughlin,0,Right_medium
598046,CH Morris,0,Right_medium
598046,DJ Bravo,1,Right_medium
598046,Harbhajan Singh,1,Right_off
598046,MG Johnson,3,Left_medium
598046,MM Sharma,0,Right_medium
598046,P Suyal,1,Left_medium
598046,PP Ojha,3,Left_off
598046,R Ashwin,1,Right_off
598046,RA Jadeja,3,Left_leg
598046,SL Malinga,2,Right_medium
598047,A Chandila,0,Right_off
598047,AD Mathews,1,Right_medium
598047,B Kumar,1,Right_medium
598047,JP Faulkner,2,Left_medium
598047,K Upadhyay,0,Right_medium
598047,KK Cooper,1,Right_medium
598047,R Sharma,0,Right_off
598047,SK Trivedi,1,Right_medium
598047,SR Watson,0,Right_medium
598047,STR Binny,0,Right_medium
598047,WD Parnell,3,Left_medium
598047,Yuvraj Singh,0,Left_leg
598048,A Ashish Reddy,0,Right_medium
598048,A Mishra,0,Right_leg
598048,CL White,1,Right_leg
598048,DW Steyn,0,Right_medium
598048,GH Vihari,0,Right_off
598048,I Sharma,1,Right_medium
598048,JD Unadkat,0,Left_medium
598048,M Kartik,1,Left_off
598048,M Muralitharan,1,Right_off
598048,MC Henriques,0,Right_medium
598048,NLTC Perera,1,Right_medium
598048,R Vinay Kumar,1,Right_medium
598048,RP Singh,3,Left_medium
598049,AB Agarkar,0,Right_medium
598049,BJ Rohrer,0,Right_medium
598049,JP Faulkner,1,Left_medium
598049,M Morkel,0,Right_medium
598049,P Negi,0,Left_off
598049,PV Tambe,0,Right_leg
598049,S Kaul,1,Right_medium
598049,SK Trivedi,1,Right_medium
598049,SR Watson,1,Right_medium
598049,STR Binny,1,Right_medium
598049,SW Tait,0,Right_medium
598049,UT Yadav,0,Right_medium
598050,AN Ahmed,1,Right_medium
598050,Harbhajan Singh,3,Right_off
598050,Iqbal Abdulla,1,Left_off
598050,JH Kallis,0,Right_medium
598050,L Balaji,0,Right_medium
598050,MG Johnson,2,Left_medium
598050,PP Ojha,2,Left_off
598050,R Bhatia,1,Right_medium
598050,R McLaren,3,Right_medium
598050,SL Malinga,2,Right_medium
598050,SP Narine,1,Right_off
598051,A Mishra,0,Right_leg
598051,CH Morris,1,Right_medium
598051,DJ Bravo,1,Right_medium
598051,DJG Sammy,0,Right_medium
598051,DW Steyn,0,Right_medium
598051,I Sharma,0,Right_medium
598051,JO Holder,1,Right_medium
598051,KV Sharma,0,Right_leg
598051,MM Sharma,2,Right_medium
598051,NLTC Perera,3,Right_medium
598051,R Ashwin,1,Right_off
598051,RA Jadeja,1,Left_leg
598051,SK Raina,1,Right_off
598052,A Chandila,1,Right_off
598052,Bipul Sharma,1,Left_off
598052,JP Faulkner,1,Left_medium
598052,KK Cooper,3,Right_medium
598052,MS Gony,0,Right_medium
598052,P Awana,0,Right_medium
598052,P Kumar,0,Right_medium
598052,PP Chawla,1,Right_leg
598052,R Sathish,0,Right_medium
598052,S Sreesanth,0,Right_medium
598052,SK Trivedi,0,Right_medium
598052,SR Watson,1,Right_medium
598053,AD Mathews,0,Right_medium
598053,B Kumar,3,Right_medium
598053,Iqbal Abdulla,2,Left_off
598053,JH Kallis,2,Right_medium
598053,K Upadhyay,0,Right_medium
598053,L Balaji,3,Right_medium
598053,MR Marsh,2,Right_medium
598053,Parvez Rasool,1,Right_off
598053,R Bhatia,1,Right_medium
598053,RN ten Doeschate,0,Right_medium
598053,SP Narine,2,Right_off
598053,WD Parnell,0,Left_medium
598054,CH Gayle,0,Right_off
598054,IK Pathan,1,Left_medium
598054,J Syed Mohammad,0,Left_off
598054,JD Unadkat,5,Left_medium
598054,M Kartik,0,Left_off
598054,M Morkel,0,Right_medium
598054,MC Henriques,1,Right_medium
598054,R Rampaul,0,Right_medium
598054,R Vinay Kumar,1,Right_medium
598054,S Kaul,1,Right_medium
598054,S Nadeem,1,Left_leg
598054,UT Yadav,1,Right_medium
598055,AB Dinda,2,Right_medium
598055,AN Ahmed,2,Right_medium
598055,B Kumar,0,Right_medium
598055,BAW Mendis,1,Right_off
598055,GJ Maxwell,0,Right_off
598055,Harbhajan Singh,2,Right_off
598055,KW Richardson,1,Right_medium
598055,MG Johnson,2,Left_medium
598055,Parvez Rasool,0,Right_off
598055,PP Ojha,0,Left_off
598055,SL Malinga,2,Right_medium
598055,Yuvraj Singh,1,Left_leg
598056,A Mishra,0,Right_leg
598056,DJG Sammy,6,Right_medium
598056,DW Steyn,2,Right_medium
598056,GH Vihari,0,Right_off
598056,Harmeet Singh,2,Left_off
598056,I Sharma,0,Right_medium
598056,KV Sharma,0,Right_leg
598056,NLTC Perera,1,Right_medium
598056,P Awana,1,Right_medium
598056,P Kumar,0,Right_medium
598056,PP Chawla,1,Right_leg
598056,Sandeep Sharma,3,Right_medium
598057,A Mithun,1,Right_medium
598057,JD Unadkat,0,Left_medium
598057,JH Kallis,2,Right_medium
598057,L Balaji,2,Right_medium
598057,M Kartik,1,Left_off
598057,R Bhatia,0,Right_medium
598057,R Rampaul,1,Right_medium
598057,R Vinay Kumar,2,Right_medium
598057,RN ten Doeschate,0,Right_medium
598057,SMSM Senanayake,1,Right_off
598057,SP Narine,4,Right_off
598057,YK Pathan,0,Right_off
598058,CH Morris,1,Right_medium
598058,DJ Bravo,1,Right_medium
598058,JO Holder,2,Right_medium
598058,JP Faulkner,0,Left_medium
598058,KK Cooper,2,Right_medium
598058,MM Sharma,1,Right_medium
598058,R Ashwin,0,Right_off
598058,RA Jadeja,0,Left_leg
598058,SK Trivedi,0,Right_medium
598058,SR Watson,1,Right_medium
598058,STR Binny,1,Right_medium
598058,VS Malik,0,Right_medium
598059,A Nehra,1,Left_medium
598059,AB Agarkar,0,Right_medium
598059,BA Bhatt,1,Left_off
598059,DJ Hussey,0,Right_off
598059,Harmeet Singh,3,Left_off
598059,IK Pathan,1,Left_medium
598059,J Botha,1,Right_off
598059,P Awana,1,Right_medium
598059,P Kumar,2,Right_medium
598059,PP Chawla,0,Right_leg
598059,RE van der Merwe,2,Left_slow
598059,UT Yadav,0,Right_medium
598060,A Mishra,0,Right_leg
598060,DJG Sammy,0,Right_medium
598060,DS Kulkarni,0,Right_medium
598060,DW Steyn,0,Right_medium
598060,Harbhajan Singh,0,Right_off
598060,I Sharma,1,Right_medium
598060,KA Pollard,0,Right_medium
598060,KV Sharma,3,Right_leg
598060,MG Johnson,1,Left_medium
598060,NLTC Perera,0,Right_medium
598060,PP Ojha,0,Left_off
598060,SL Malinga,2,Right_medium
598061,AD Mathews,1,Right_medium
598061,AG Murtaza,0,Left_off
598061,B Kumar,1,Right_medium
598061,IC Pandey,1,Right_medium
598061,JH Kallis,2,Right_medium
598061,L Balaji,1,Right_medium
598061,LJ Wright,0,Right_medium
598061,R Bhatia,0,Right_medium
598061,RN ten Doeschate,0,Right_medium
598061,RV Gomez,1,Right_medium
598061,SMSM Senanayake,1,Right_off
598061,SP Narine,0,Right_off
598061,WD Parnell,3,Left_medium
598061,Yuvraj Singh,0,Left_leg
598062,A Nehra,1,Left_medium
598062,DJ Bravo,2,Right_medium
598062,IK Pathan,0,Left_medium
598062,J Botha,0,Right_off
598062,JA Morkel,3,Right_medium
598062,JO Holder,0,Right_medium
598062,MM Sharma,2,Right_medium
598062,R Ashwin,2,Right_off
598062,RE van der Merwe,1,Left_slow
598062,S Kaul,0,Right_medium
598062,UT Yadav,2,Right_medium
598063,AA Chavan,0,Left_off
598063,DS Kulkarni,2,Right_medium
598063,Harbhajan Singh,1,Right_off
598063,JP Faulkner,3,Left_medium
598063,KK Cooper,2,Right_medium
598063,MG Johnson,2,Left_medium
598063,PP Ojha,1,Left_off
598063,PV Tambe,1,Right_leg
598063,SL Malinga,1,Right_medium
598063,SR Watson,2,Right_medium
598063,STR Binny,0,Right_medium
598064,CH Gayle,0,Right_off
598064,M Kartik,2,Left_off
598064,MC Henriques,0,Right_medium
598064,MG Neser,0,Right_medium
598064,MS Gony,2,Right_medium
598064,P Awana,1,Right_medium
598064,P Kumar,0,Right_medium
598064,PP Chawla,0,Right_leg
598064,R Rampaul,1,Right_medium
598064,R Vinay Kumar,1,Right_medium
598064,RP Singh,0,Left_medium
598065,A Mishra,3,Right_leg
598065,BJ Hodge,0,Left_leg
598065,DJG Sammy,0,Right_medium
598065,DW Steyn,2,Right_medium
598065,I Sharma,0,Right_medium
598065,JP Faulkner,5,Left_medium
598065,KK Cooper,2,Right_medium
598065,KV Sharma,2,Right_leg
598065,NLTC Perera,2,Right_medium
598065,PV Tambe,0,Right_leg
598065,SK Trivedi,1,Right_medium
598065,SR Watson,1,Right_medium
598065,STR Binny,0,Right_medium
598066,AC Gilchrist,1,Right_medium
598066,Azhar Mahmood,2,Right_medium
598066,DS Kulkarni,0,Right_medium
598066,GJ Maxwell,0,Right_off
598066,Harbhajan Singh,1,Right_off
598066,KA Pollard,1,Right_medium
598066,NM Coulter-Nile,1,Right_medium
598066,P Awana,1,Right_medium
598066,P Kumar,1,Right_medium
598066,PP Chawla,2,Right_leg
598066,R Dhawan,1,Right_medium
598066,RG Sharma,0,Right_off
598066,Sandeep Sharma,2,Right_medium
598066,SL Malinga,4,Right_medium
598067,AB Dinda,2,Right_medium
598067,AD Mathews,3,Right_medium
598067,AG Murtaza,3,Left_off
598067,B Kumar,0,Right_medium
598067,IK Pathan,1,Left_medium
598067,M Morkel,0,Right_medium
598067,S Kaul,2,Right_medium
598067,S Nadeem,1,Left_leg
598067,UT Yadav,1,Right_medium
598067,WD Parnell,1,Left_medium
598067,Yuvraj Singh,0,Left_leg
598068,CH Morris,0,Right_medium
598068,DJ Bravo,1,Right_medium
598068,JD Unadkat,0,Left_medium
598068,JO Holder,0,Right_medium
598068,MM Sharma,1,Right_medium
598068,R Ashwin,0,Right_off
598068,R Rampaul,1,Right_medium
598068,R Vinay Kumar,1,Right_medium
598068,RP Singh,0,Left_medium
598068,Z Khan,4,Left_medium
598069,A Mishra,2,Right_leg
598069,Anand Rajan,1,Right_medium
598069,DJG Sammy,0,Right_medium
598069,DW Steyn,2,Right_medium
598069,Iqbal Abdulla,3,Left_off
598069,JH Kallis,0,Right_medium
598069,KV Sharma,1,Right_leg
598069,Mohammed Shami,1,Right_medium
598069,NLTC Perera,1,Right_medium
598069,PJ Sangwan,0,Left_medium
598069,SP Narine,1,Right_off
598069,YK Pathan,0,Right_off
598070,CH Morris,1,Right_medium
598070,DJ Bravo,3,Right_medium
598070,Harbhajan Singh,0,Right_off
598070,JA Morkel,1,Right_medium
598070,KA Pollard,1,Right_medium
598070,MG Johnson,0,Left_medium
598070,MM Patel,0,Right_medium
598070,MM Sharma,2,Right_medium
598070,PP Ojha,0,Left_off
598070,R Ashwin,0,Right_off
598070,RA Jadeja,3,Left_leg
598070,SL Malinga,0,Right_medium
598071,A Mishra,1,Right_leg
598071,DJG Sammy,2,Right_medium
598071,DW Steyn,1,Right_medium
598071,I Sharma,1,Right_medium
598071,JP Faulkner,2,Left_medium
598071,KK Cooper,0,Right_medium
598071,KV Sharma,1,Right_leg
598071,NLTC Perera,0,Right_medium
598071,SK Trivedi,1,Right_medium
598071,SR Watson,2,Right_medium
598071,STR Binny,0,Right_medium
598071,VS Malik,2,Right_medium
598072,Harbhajan Singh,3,Right_off
598072,JP Faulkner,1,Left_medium
598072,KA Pollard,2,Right_medium
598072,KK Cooper,2,Right_medium
598072,MG Johnson,0,Left_medium
598072,PP Ojha,0,Left_off
598072,R Dhawan,0,Right_medium
598072,SK Trivedi,1,Right_medium
598072,SL Malinga,1,Right_medium
598072,SR Watson,1,Right_medium
598072,STR Binny,1,Right_medium
598072,VS Malik,0,Right_medium
598073,CH Morris,2,Right_medium
598073,DJ Bravo,4,Right_medium
598073,Harbhajan Singh,2,Right_off
598073,JA Morkel,2,Right_medium
598073,KA Pollard,1,Right_medium
598073,MG Johnson,2,Left_medium
598073,MM Sharma,1,Right_medium
598073,PP Ojha,1,Left_off
598073,R Ashwin,0,Right_off
598073,R Dhawan,1,Right_medium
598073,RA Jadeja,0,Left_leg
598073,SL Malinga,2,Right_medium
729279,CJ Anderson,0,Left_medium
729279,Harbhajan Singh,0,Right_off
729279,JH Kallis,0,Right_medium
729279,KA Pollard,0,Right_medium
729279,M Morkel,1,Right_medium
729279,PP Chawla,1,Right_leg
729279,PP Ojha,0,Left_off
729279,R Vinay Kumar,0,Right_medium
729279,Shakib Al Hasan,1,Left_leg
729279,SL Malinga,4,Right_medium
729279,SP Narine,4,Right_off
729279,Z Khan,1,Left_medium
729281,AB Dinda,0,Right_medium
729281,JA Morkel,1,Right_medium
729281,JDS Neesham,0,Right_medium
729281,JP Duminy,0,Right_off
729281,MA Starc,1,Left_medium
729281,Mohammed Shami,1,Right_medium
729281,R Sharma,1,Right_off
729281,S Nadeem,0,Left_leg
729281,VR Aaron,1,Right_medium
729281,WD Parnell,0,Left_medium
729281,YS Chahal,1,Right_leg
729281,Yuvraj Singh,0,Left_leg
729283,A Nehra,1,Left_medium
729283,AR Patel,1,Left_off
729283,DR Smith,1,Right_medium
729283,GJ Maxwell,0,Right_off
729283,L Balaji,2,Right_medium
729283,MG Johnson,0,Left_medium
729283,MM Sharma,0,Right_medium
729283,P Awana,1,Right_medium
729283,P Negi,0,Left_off
729283,R Ashwin,2,Right_off
729283,R Dhawan,0,Right_medium
729283,RA Jadeja,0,Left_leg
729285,A Mishra,2,Right_leg
729285,B Kumar,1,Right_medium
729285,DJG Sammy,0,Right_medium
729285,DS Kulkarni,2,Right_medium
729285,DW Steyn,2,Right_medium
729285,I Sharma,1,Right_medium
729285,JP Faulkner,0,Left_medium
729285,KV Sharma,0,Right_leg
729285,KW Richardson,2,Right_medium
729285,PV Tambe,0,Right_leg
729285,R Bhatia,2,Right_medium
729285,STR Binny,0,Right_medium
729287,AB Dinda,1,Right_medium
729287,Harbhajan Singh,0,Right_off
729287,JA Morkel,1,Right_medium
729287,JJ Bumrah,0,Right_medium
729287,MA Starc,3,Left_medium
729287,PP Ojha,0,Left_off
729287,SL Malinga,1,Right_medium
729287,VR Aaron,2,Right_medium
729287,YS Chahal,2,Right_leg
729287,Yuvraj Singh,0,Left_leg
729287,Z Khan,2,Left_medium
729289,JD Unadkat,1,Left_medium
729289,JDS Neesham,0,Right_medium
729289,JH Kallis,1,Right_medium
729289,JP Duminy,0,Right_off
729289,M Morkel,2,Right_medium
729289,Mohammed Shami,1,Right_medium
729289,NM Coulter-Nile,2,Right_medium
729289,PP Chawla,1,Right_leg
729289,R Vinay Kumar,1,Right_medium
729289,S Nadeem,1,Left_leg
729289,Shakib Al Hasan,0,Left_leg
729289,SP Narine,1,Right_off
729291,AR Patel,1,Left_off
729291,DS Kulkarni,1,Right_medium
729291,JP Faulkner,1,Left_medium
729291,KW Richardson,1,Right_medium
729291,L Balaji,0,Right_medium
729291,M Kartik,1,Left_off
729291,MG Johnson,1,Left_medium
729291,P Awana,2,Right_medium
729291,PV Tambe,0,Right_leg
729291,R Bhatia,0,Right_medium
729291,STR Binny,0,Right_medium
729293,BW Hilfenhaus,1,Right_medium
729293,DR Smith,1,Right_medium
729293,IC Pandey,2,Right_medium
729293,JD Unadkat,3,Left_medium
729293,JDS Neesham,1,Right_medium
729293,JP Duminy,0,Right_off
729293,M Vijay,0,Right_off
729293,MM Sharma,1,Right_medium
729293,Mohammed Shami,2,Right_medium
729293,R Ashwin,2,Right_off
729293,RA Jadeja,2,Left_leg
729293,S Nadeem,1,Left_leg
729295,A Mishra,2,Right_leg
729295,AR Patel,2,Left_off
729295,B Kumar,3,Right_medium
729295,DJG Sammy,1,Right_medium
729295,DW Steyn,0,Right_medium
729295,GJ Maxwell,0,Right_off
729295,IK Pathan,0,Left_medium
729295,KV Sharma,0,Right_leg
729295,L Balaji,4,Right_medium
729295,MG Johnson,2,Left_medium
729295,R Dhawan,1,Right_medium
729295,Sandeep Sharma,1,Right_medium
729297,BW Hilfenhaus,1,Right_medium
729297,DS Kulkarni,0,Right_medium
729297,IC Pandey,2,Right_medium
729297,JP Faulkner,1,Left_medium
729297,MM Sharma,1,Right_medium
729297,PV Tambe,1,Right_leg
729297,R Ashwin,2,Right_off
729297,R Bhatia,3,Right_medium
729297,RA Jadeja,4,Left_leg
729297,SK Raina,0,Right_off
729297,SR Watson,0,Right_medium
729297,STR Binny,1,Right_medium
729297,TG Southee,0,Right_medium
729299,AB Dinda,0,Right_medium
729299,JA Morkel,1,Right_medium
729299,JH Kallis,1,Right_medium
729299,M Morkel,0,Right_medium
729299,M Muralitharan,0,Right_off
729299,MA Starc,2,Left_medium
729299,R Vinay Kumar,2,Right_medium
729299,SP Narine,1,Right_off
729299,UT Yadav,1,Right_medium
729299,VR Aaron,3,Right_medium
729299,YS Chahal,1,Right_leg
729301,A Mishra,0,Right_leg
729301,B Kumar,0,Right_medium
729301,DJG Sammy,1,Right_medium
729301,DW Steyn,2,Right_medium
729301,JD Unadkat,0,Left_medium
729301,JP Duminy,0,Right_off
729301,KV Sharma,1,Right_leg
729301,LR Shukla,0,Right_medium
729301,Mohammed Shami,0,Right_medium
729301,S Nadeem,1,Left_leg
729301,WD Parnell,0,Left_medium
729301,Y Venugopal Rao,0,Right_off
729303,BW Hilfenhaus,2,Right_medium
729303,CJ Anderson,0,Left_medium
729303,Harbhajan Singh,2,Right_off
729303,IC Pandey,0,Right_medium
729303,KA Pollard,0,Right_medium
729303,MM Sharma,5,Right_medium
729303,PP Ojha,1,Left_off
729303,R Ashwin,0,Right_off
729303,RA Jadeja,0,Left_leg
729303,SK Raina,0,Right_off
729303,SL Malinga,0,Right_medium
729303,Z Khan,0,Left_medium
729305,AB Dinda,0,Right_medium
729305,KW Richardson,2,Right_medium
729305,MA Starc,2,Left_medium
729305,PV Tambe,4,Right_leg
729305,R Bhatia,1,Right_medium
729305,R Rampaul,1,Right_medium
729305,SR Watson,1,Right_medium
729305,STR Binny,2,Right_medium
729305,TG Southee,0,Right_medium
729305,YS Chahal,1,Right_leg
729307,AR Patel,2,Left_off
729307,JH Kallis,1,Right_medium
729307,L Balaji,1,Right_medium
729307,M Morkel,2,Right_medium
729307,MG Johnson,2,Left_medium
729307,PP Chawla,3,Right_leg
729307,R Dhawan,2,Right_medium
729307,Sandeep Sharma,3,Right_medium
729307,SP Narine,3,Right_off
729307,UT Yadav,0,Right_medium
729309,CJ Anderson,1,Left_medium
729309,Harbhajan Singh,0,Right_off
729309,JD Unadkat,3,Left_medium
729309,JP Duminy,0,Right_off
729309,LR Shukla,0,Right_medium
729309,Mohammed Shami,2,Right_medium
729309,PP Ojha,0,Left_off
729309,RG Sharma,1,Right_off
729309,S Nadeem,1,Left_leg
729309,SL Malinga,2,Right_medium
729309,WD Parnell,1,Left_medium
729309,Z Khan,0,Left_medium
729311,A Mishra,0,Right_leg
729311,B Kumar,2,Right_medium
729311,BW Hilfenhaus,2,Right_medium
729311,DR Smith,1,Right_medium
729311,DW Steyn,0,Right_medium
729311,I Sharma,2,Right_medium
729311,IC Pandey,0,Right_medium
729311,KV Sharma,1,Right_leg
729311,MM Sharma,2,Right_medium
729311,R Ashwin,0,Right_off
729311,RA Jadeja,0,Left_leg
729313,AB Dinda,1,Right_medium
729313,AR Patel,0,Left_off
729313,GJ Maxwell,0,Right_off
729313,JA Morkel,0,Right_medium
729313,L Balaji,1,Right_medium
729313,MA Starc,0,Left_medium
729313,MG Johnson,2,Left_medium
729313,R Dhawan,2,Right_medium
729313,Sandeep Sharma,3,Right_medium
729313,VR Aaron,2,Right_medium
729313,YS Chahal,2,Right_leg
729313,Yuvraj Singh,0,Left_leg
729315,Iqbal Abdulla,0,Left_off
729315,JH Kallis,0,Right_medium
729315,JP Faulkner,3,Left_medium
729315,KW Richardson,2,Right_medium
729315,M Morkel,1,Right_medium
729315,PP Chawla,0,Right_leg
729315,PV Tambe,2,Right_leg
729315,R Bhatia,1,Right_medium
729315,R Vinay Kumar,3,Right_medium
729315,Shakib Al Hasan,1,Left_leg
729315,SP Narine,0,Right_off
729315,SR Watson,0,Right_medium
729315,STR Binny,0,Right_medium
729317,A Mishra,0,Right_leg
729317,B Kumar,2,Right_medium
729317,CJ Anderson,2,Left_medium
729317,DJG Sammy,1,Right_medium
729317,DW Steyn,2,Right_medium
729317,Harbhajan Singh,0,Right_off
729317,IK Pathan,2,Left_medium
729317,KA Pollard,0,Right_medium
729317,KV Sharma,0,Right_leg
729317,PP Ojha,0,Left_off
729317,SL Malinga,1,Right_medium
729317,Z Khan,2,Left_medium
733971,AD Russell,1,Right_medium
733971,BW Hilfenhaus,1,Right_medium
733971,IC Pandey,0,Right_medium
733971,JH Kallis,0,Right_medium
733971,MM Sharma,3,Right_medium
733971,PP Chawla,0,Right_leg
733971,R Ashwin,1,Right_off
733971,R Vinay Kumar,0,Right_medium
733971,RA Jadeja,4,Left_leg
733971,Shakib Al Hasan,2,Left_leg
733971,SK Raina,0,Right_off
733971,SP Narine,0,Right_off
733973,AR Patel,0,Left_off
733973,CJ Anderson,1,Left_medium
733973,Harbhajan Singh,2,Right_off
733973,JJ Bumrah,0,Right_medium
733973,KA Pollard,0,Right_medium
733973,L Balaji,1,Right_medium
733973,MG Johnson,0,Left_medium
733973,R Dhawan,2,Right_medium
733973,Sandeep Sharma,2,Right_medium
733973,SL Malinga,1,Right_medium
733973,Z Khan,1,Left_medium
733975,DS Kulkarni,0,Right_medium
733975,JD Unadkat,0,Left_medium
733975,JP Faulkner,2,Left_medium
733975,KW Richardson,1,Right_medium
733975,Mohammed Shami,1,Right_medium
733975,PV Tambe,2,Right_leg
733975,R Bhatia,0,Right_medium
733975,R Sharma,0,Right_off
733975,S Nadeem,1,Left_leg
733975,SR Watson,0,Right_medium
733975,STR Binny,0,Right_medium
733975,WD Parnell,1,Left_medium
733977,AB Dinda,1,Right_medium
733977,B Kumar,2,Right_medium
733977,DJG Sammy,0,Right_medium
733977,DW Steyn,0,Right_medium
733977,HV Patel,1,Right_medium
733977,I Sharma,0,Right_medium
